ID,Name,Version,Vendor,Category
3202105023730,Lore in play,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202208028232,LOViZ,1.0.0,NXTV,Videos
3202203026842,Lumine,2.4.0,LUMINE ENTRETENIMENTO E COMUNICACAO MULTI LTDA,Videos
3201711015135,Lunar Lander,1.723,"Mautilus, s.r.o.",Game
3202203026815,LUX Player,2.17.2,Lux Player LLC,Videos
3202204027276,MacPlayer,1.0.1,UTS,Information
3201909019256,MagellanTV Documentaries,2.0.0,MagellanTV,Videos
3202206027682,Mark Lauren On Demand: Fitness,1.27.0,Mark Lauren On Demand: Fitness,Videos
3202107024329,MasaPlayer,1.0.2,SHAHID,Information
3202007021388,Maxcloudtv,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202202026643,MaxiTV,3.0.8,youcast!,Videos
3201801015538,Media Station X,0.158,benzac.de,Videos
3202006020903,MEGABIT PLAY,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202105023794,MegaIPTV,1.1.1,Mega Web App Development,Information
3202202026515,MegaNet Play,1.0.0,Meganet Telecom,Videos
3202211029095,Members Eimax,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3201504002232,Met Opera on Demand,2.2.3,The Metropolitan Opera,Videos
3202301029730,MikaPlay,1.0.2,mikateck,Videos
3201912019797,Millionaire Hoy Pro,1.9.0,Millionaire Hoy LLC,Videos
3202208028271,Ministra PRO,2.0.0,Progressive Technology FZE,Videos
3202302029925,MiroPlayer,1.0.1,GoSitePrimo LTD,Videos
3201708014615,MKIPTV,4.0.04,MKIPTV,Videos
3201603008210,MLB,9.4.9,Major League Baseball,Sports
3202108024854,Moon Player,1.0.2,DELTA PLAYER LTD,Information
3202004020593,Mossy Oak GO,1.29.0,"Haas Outdoors, Inc.",Videos
3202301029592,Movie Mania,4.53.0,myCast TV,Videos
3202212029316,Movies Plus,1.30.0,Vimeo OTT,Videos
3202206027731,MRC Filmes,1.0.2,NXTV,Videos
111399002178,MUBI,9.0.0,MUBI Inc.,Videos
3202212029461,Multi+ TV para SmartTV,1.0.1,WatchBrasil,Videos
3202205027556,MultNet Play,2.1.0,NXTV,Videos
3202207028062,Multtv Play,1.4.0,MULTTVPLAY,Videos
3202101022728,Mundial Telenotícias,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202102023036,MwareTV,9.7.8,Mware Solutions B.V.,Videos
3202106024263,My Michigan TV,1.29.0,"Motown Digital, LLC",Videos
3202010022067,My Signing Time,1.29.0,My Signing Time,Videos
3201505002382,MyOperaPlayer,2.3.3,Fundación Teatro Real,Videos
3202204027218,Nanomid IPTV,1.0.805,Nanomid Emea SRL,Videos
3202110025277,Napster,1.0.2,Napster,Lifestyle
3202108024640,National Theatre at Home,1.29.0,The Royal National Theatre,Videos
3202208028304,Nature Soundscape TV,1.0.0,Pro Art Inc.,Videos
3202210028881,NBS Play,2.1.0,NXTV,Videos
3202201026340,Net11 TV Player,2.17.2,Net11 Provedor de Acesso a Internet Eireli,Videos
3202210028776,NetCOMM Play,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202208028291,NetfiPlay,2.0.0,NXTV,Videos
3201907018807,Netflix,6.1.2003,"Netflix, Inc.",Videos
3201609010532,NetMovies,1.002,Encripta S/A,Videos
3202301029785,NetPlay GO,1.0.0,NXTV,Videos
3202201026324,Nifty Gateway,1.0.8,Nifty Gateway,Lifestyle
3202107024327,NionTV,1.0.2,Nion Group,Information
3202207028064,NIPBR ON,1.2.2,MultTV,Lifestyle
3201804016166,NoraGO,2.6.16,Setplex,Videos
3202011022131,NOW PlayTV,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202210028841,NuvioPlay,1.0.0,MultTV,Lifestyle
3202301029872,NX Educa,1.1.1,NXTV,Videos
3202301029751,NX Kids,1.1.0,NXTV,Videos
3202008021469,NX Play,3.0.1,NX Play,Videos
3202111025802,Oi Play,2.10.1,Oi Play,Videos
3202204027115,Oldflix,1.1.0,Oldflix,Videos
3202210028620,OllaTv,3.0.9,Ollá Comunicação LTDA,Information
3202112025983,Olé TV,1.3.0,FIRSTI INTERNET SVA EIRELI,Videos
3202006020893,OMNI Edu,3.0.0,EiTV Entret. e Interatividade para TV Digital,Education
3202211028941,OneFootball TV,1.0.4,OneFootball GmbH,Sports
3202009021835,OnPoint IPTV,1.0.17,Isisoft GmbH,Videos
3202011022125,Opto | SIC,2.0.13,SIC,Videos
3202211029030,OraPlayer,1.0.2,ORA,Videos
3202202026503,OTT+ Player Pro,3.4.0,OTT technology,Videos
3202302030212,Over Fifty Fitness,1.31.0,Vimeo OTT,Videos
3202107024308,PakistanLive,1.0.4,WNET Media GmbH,Videos
3202208028255,PalmasNetPlay,1.0.0,NXTV,Videos
3202110025305,Paramount+,4.12.2,Paramount+ International (Paramount Streaming),Videos
3202207027858,PartyMeister - Photo Sharing,1.0.0,MeisterApps BV,Lifestyle
3202208028150,Paulistão Play,2.2.0,Federação Paulista,Sports
3202205027532,PEK Play,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202107024323,PhilippinesLive,1.0.4,WNET Media GmbH,Videos
3202205027396,PixelPlay,1.0.0,DotPlayer,Information
3202203026718,PlayerIPTV,1.0.6,Player IPTV Solutions,Information
3201911019635,playondiaspora,3.0.0,EiTV Entreten. e Interatividade para TV Digital,Videos
3201912019829,PlayPlus,1.0.8,Rádio e Televisão Record S/A ,Videos
3202105023628,PlaySP,1.2.0,PLAYSP COMUNICAÇÃO,Information
3201512006963,Plex - Free Movies ＆ TV,5.55.2,Plex Inc.,Videos
3201808016802,Pluto TV,6.30.120,"Pluto TV, Inc.",Videos
3202112026096,PNPLAY,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202107024309,PolskaLive,1.0.4,WNET Media GmbH,Videos
3202210028898,POPVISION PLUS,1.29.0,POPVISION MEDIA LLC,Videos
111399001123,Porsche TV,3.2.01,Dr. Ing. h.c. F. Porsche AG,Videos
3202107024320,PortugalLive,1.0.4,WNET Media GmbH,Videos
3202112025928,Powerplaymovies,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202210028765,PPV.COM,1.3.0,Kiswe Mobile Inc.,Sports
3201908019062,Prime Asia TV,5.0.0,Prime Asia TV,Videos
3201910019365,Prime Video,4.002.006,Amazon Digital Services LLC,Videos
3202001019999,Privacy Choices,1.0.43,SAMSUNG,Information
3202110025503,ProxerPlay,1.0.0,TV NA NUVEM,Videos
3202301029633,ProxerPlay,1.0.1,NXTV,Videos
3202212029355,Purple Player,0.2.8,Purple Smart TV,Videos
3202212029365,Qalbox by Muslim Pro,1.0.6,Bitsmedia Pte Ltd,Videos
3201910019444,Queima Diaria,3.9.4,Queima Diaria,Lifestyle
3202209028347,Quzu TV IPTV m3u player,1.0.0,WTECH GMBH,Videos
3201602007756,Red Bull TV,15.6.7,Red Bull Media House,Videos
3202109025073,Rede Web TV,1.0.0,Rede Web Tv Online LTDA,Information
3202107024524,Redeem TV,1.29.0,Christian History Institute,Videos
3201912019798,Retro Music Television,1.0.2,"Hudební televize, s.r.o.",Videos
3202204027027,RivolutPlayer,1.0.1,RIVOLUT PLAYER ,Information
3202012022552,rlaxx TV,3.5.9,rlaxx TV GmbH,Videos
3202108024815,RmPlay,2.0.1,EiTV Entret. e Interatividade para TV Digital,Videos
111477000389,Romania Live,3.0.5,TV Romania Live,Videos
3202207027893,Rox play,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202102022882,Runtime,1.0.1,Runtime Media,Videos
3202203026820,Rádio Antena 1,1.0.4,Antena 1,Videos
3202206027662,SafeTV,1.0.000,Safe TV,Lifestyle
3201911019591,Samsung Business TV,1.3.7,"Samsung Electronics Co.,Ltd",Information
3201807016658,Samsung Promotion,3.2.45,"Samsung Electronics Co., Ltd.",Information
3202104023595,SAT TV GO,2.7.11,SAT TV,Videos
3202209028437,Saudade FM,1.1.1,Saudade FM,Videos
3202208028192,SBN NOW,1.29.0,SBN NOW,Videos
3202001020029,SBTN go,1.9.0,"SAIGON BROADCASTING TELEVISION NETWORK, INC.",Videos
3202103023125,Screen iL,5.30.109,Stream iL Inc,Videos
3202204027019,SCTV-HD,0.2.3,Instituto Superior de Ensino Santa Cecilia,Videos
3202212029497,Sea TV,1.0.0,NXTV,Videos
3202009021877,Security Center,1.1.32,Samsung Security,Information
3201604009179,SeeColors,2.1.3,Samsung Electronic,Lifestyle
3202202026541,SemFronteirasTV,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3201904018282,Set iptv,2.4.9,setiptv,Videos
3202102023069,Sight ＆ Sound TV,1.29.0,"Sight & Sound Ministries, Inc.",Videos
3202203026913,Sky Media Player,7.0.0,Sky Media Player,Videos
3202106024006,Smart Loterias,1.0.0,WebOSCoder,Lifestyle
3201606009761,Smart STB,2.0.0,Olena Trading cc,Videos
3202009021746,Smart TV Club,1.6.1,Smart TV Club,Lifestyle
3202102022877,SmartOne IPTV,1.1.0,Smart One,Videos
3201904018177,SmartUP,1.0.2,SmartUp,Videos
3202205027565,So Play,1.1.0,NXTV,Videos
3202207028027,SOL Play,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202104023518,SOMM TV,1.29.0,Forgotten Man Films LLC,Videos
3202006021023,Soul TV,0.2.3,SOUL TV,Videos
3202210028645,SPCINE PLAY,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202207027898,SpeedTV,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202210028699,SPFC Play,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3201606009684,Spotify - Music and Podcasts,2.1.47,Spotify AB,Lifestyle
3202107024432,Star+,1.1.0,"Disney Platform Distribution, Inc",Videos
3202109025051,SuperiPlay,1.1.2,SuperiPlay,Videos
3201803015859,Tarmac Race,1.0.3177,"Mautilus, s.r.o.",Game
3202112026131,Taskmaster SuperMax+,1.29.0,Avalon Distribution Limited,Videos
3202104023426,TBNplay,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202008021517,TCT - Live and On-Demand TV,1.29.0,"TCT Ministries, Inc.",Videos
3202106023996,Techcom Movies,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202204027256,Telecab Play,7.0.34,Telecab Telecomunicações LTDA,Videos
3202109025016,Telepace,1.0.1,Rievoluzione.it s.r.l.,Information
3202111025655,Telepark.TV,1.0.9,Telepark IPTV,Videos
3202302029971,Tera TV,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202103023331,The Emmys,1.29.0,The Emmys,Videos
3202207027864,The Players Tribune CTV,1.1.056,Pro Sportority (Israel) Ltd,Sports
3202209028434,The Summit by High Mountain Archery,4.53.0,myCast TV,Videos
3202212029345,The Vamps Plus,1.30.0,Vimeo OTT,Videos
3201805016367,TIDAL,1.8.0,TIDAL,Lifestyle
3202008021577,TikTok,1.1.8,TikTok,Videos
3202204027099,TipPlay,3.0.8,TIP Play,Information
3201912019762,Tmwpix,1.0.0,TMW Telecom,Videos
3202007021384,Tokplay,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3201510005851,Toon Goggles,1.0.9,"Toon Goggles, Inc.",Videos
3202205027316,TT+,1.29.0,Isle of Man TT Races,Videos
3202202026632,TubaPlay,1.0.2,Tubaron Tecnologias LTDA,Videos
3202107024310,TurkLive,1.0.4,WNET Media GmbH,Videos
3202211028996,TV A7 PLUS,1.0.0,TV A7,Information
3202302029901,TV Brasil — TV Ao Vivo,1.0.1,V.S. Limex Broadcast Systems Ltd,Videos
3201503001543,TV Cast,1.013,2kit consulting,Videos
3202212029318,Tv Clix,1.0.0,NXTV,Videos
3202302029987,TV Clix,3.0.9,Weclix Telecom,Videos
3202207027971,TV Cristo Vive,1.0.0,Three Pixels Sistemas,Education
3202208028138,TVANETPLAY,1.1.6,TVANET,Videos
3202201026275,TVCOM,1.0.9,TVCOM,Sports
3202205027453,TVCorporativa,22.05.16,TECNICON,Information
3202012022481,TVJapanLIVE,2.0.5,WNET Media GmbH,Videos
111477000384,TvMagyarLive,3.0.5,TV Magyar Live,Videos
3202103023186,TVOtimista,1.2.0,TV Otimista,Information
111477000364,TvRussiaLive,3.0.1,TV Russia Live,Videos
3202203027000,TVZone,1.2.9,Helpnet.lt,Information
3202203026841,Twitch,12.0.0,"Twitch Interactive, Inc.",Game
3202210028830,UFC Fight Pass,1.0.1,Endeavor Streaming,Sports
3202209028474,Unifique,3.0.10,Unifique Telecomunicações SA,Videos
3201810017092,Univer Video,2.3.2,Encripta S/A,Videos
3202011022127,Universo Betel,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202303030305,Univesp Play,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3201801015627,Urban Ninja,1.322,"Mautilus, s.r.o.",Game
3202011022128,Urban Play,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202007021300,URLTV.TV,1.29.0,Ultimate Rap League LLC,Videos
3202212029317,USHUB TV,1.30.0,Vimeo OTT,Videos
3202204027040,UTMPlay,1.0.1,UTM Play,Information
3202104023563,VCY.tv Christian Video,1.29.0,VCY America,Education
3202009021734,Vero,1.0.1,WatchBrasil,Videos
11101265008,Viaway,5.0.8,"Viaway, Inc.",Videos
3202209028343,VIDEOHUB,3.22.1026,VIDEOHUB LTD,Videos
3202103023095,VidFlow,1.1.2,Wedflow Inc.,Videos
3202108024844,VirginiaPlayer,1.0.2,Virginia player ,Information
111299001962,Vivo PLAY,46.9.1,Vivo S.A.,Videos
3202107024475,VMAX TV,1.0.0,VMAX Digital,Videos
3202108024719,VU tv+,2.7.10,VU Media+,Videos
3202007021340,Watch Brasil,1.0.1,WatchBrasil,Videos
3202207027868,WE TV,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3201906018525,Web Video Caster Receiver,1.0.24,InstantBits Inc,Videos
3202204027117,Weplay Music TV,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202208028312,WeTV,1.0.0,‎Image Future Investment (HK) Limited,Videos
3202012022420,Weverse,2.0.2,WEVERSE COMAPNY Inc.,Videos
3202208028228,WFPlay,2.0.0,NXTV,Videos
3202108024717,Wido,1.0.3,SONATEL,Videos
3202109025144,Wild TV,1.29.0,Wild TV,Lifestyle
3202303030287,WooHoo Action Vídeo,1.0.0,cPortal Sistemas,Videos
3202105023852,WOW Presents Plus,1.29.0,World of Wonder Productions,Videos
3202210028786,X-Celente Play,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202203026799,Xbox,2.1.65,Microsoft Corporation,Game
3202209028440,Xizzle TV,4.53.0,myCast TV,Videos
3202003020295,Yippee TV: Faith Filled Shows!,1.29.0,"Yippee Entertainment, Inc.",Videos
3202207027980,YourTV,1.4.5,"Minerva Networks, Inc.",Videos
111299001912,YouTube,3.00019,YouTube,Videos
3201611010983,YouTube Kids,1.0.8,Youtube,Videos
3202204027266,YPlay,3.0.4,You Cast Comercio de Equipamentos Eletronicos Ltda,Videos
3202210028869,Yplay Co.,3.0.9,You Cast Comercio de Equipamentos Eletronicos Ltda,Videos
3201601007492,YuppTV,4.4.5,YuppTV USA Inc,Videos
3202208028310,ZAAZ Play,2.0.0,NXTV,Videos
3201810017054,Zapping,2.0.3,Zapping SpA,Videos
3202210028831,Zarplay,2.0.2,NXTV,Videos
3202212029275,Zeus,1.30.0,The Zeus Network,Videos
3202301029801,Zouzounia TV+,1.30.0,Vimeo OTT,Videos
3202208028076,ZPlay TV,1.0.0,MultTV,Videos
